Tweet,Subjectivity,Polarity
I am against Kanali?stanbul  joyful  avabdullahoncel  Gurkanaltun16  avekremdonmez  mruseng  ersozhuseyin ;;,0.0,0.0
"God, this guy, I am against the channel Istanbul, didn't he say vote for me let's stop this project altogether?  ° did we say okay and didn't vote  ° didn't win as a result  ° so then  ekremi?mamoğlu ibb Kanalistanbul ;;",0.45,0.65
"ekremimamoglu  If the people of Istanbul wanted Kanalistanbul  by  I would elect the president, come out, demand a referendum for such an important decision.  ac party  and count  rterdogan  Doesn't he say so, always hodrimeydan ;;",0.7999999999999999,0.4000000000000001
"Those who are in love with Istanbul, they say Kanalistanbul, this is betrayal, I am against me ;;",0.6,0.5
I am against Kanalistanbul as an Istanbulite and I am imamoğluben ;;,0.0,0.0
Who gains in Kanalistanbul  Istanbul  anyway not someone ;;,0.0,0.0
I am against Kanali?stanbul  joyful  acaryigit  efkanbolac  mgokhanahi  avakinatalay  avatillaozen  mustafatansuglr  horizonozkap  aycaozokener  mgun  springcandemir ;;,0.0,0.0
"Istanbul metropolitan municipality president, snekrem imamoglu, has been investigated for objecting to the canal i?stanbul  all the polls show that canali?stanbula just count  ekremimamoglu  not the majority of the people oppose  yakanalyai?stanbul ;;",0.0,0.0
about the importance of the straits  video of 2400 to 2630 minutes under 230 minutes 2006  when you lose the throats you lose your statehood  There is a partial transfer of sovereign rights  canalistanbul england usa ;;,0.3,-0.1
i?mamoğlubenim canali?stanbul a bendekarşıyım ;;,0.0,0.0
"I am the imamoğluben, I am also against Istanbul, if the channel is a crime against Istanbul, they should try me too. ;;",0.0,0.0
"qatar sorry, I do not want the Kanalistanbul project imamoğlubenim imamoğlu ;;",1.0,-0.5
I am against Kanali?stanbul  joyful  polatbalkan  gokcegokcen  gokhanbozkurt09  duroglu2016  erincsagkan  zulkufucar  velikk3  scholar  avbektas  cavitdurs you ;;,0.0,0.0
Kanal Istanbul is not a state project but a rent project. It was unacceptable that this city was plundered by spending incredible numbers both in this economic crisis and in this epidemic.  Kanalistanbul is murder  imamoğluben ;;,0.55,0.55
"I am against the Kanalistanbul project, not only the president of the ibbb, ekremimamoğlu ;;",1.0,0.0
"Kanali?stanbula I am against me, we are all against, we are with our president  yakanalyai?stanbul ;;",0.0,0.0
I am against me  canalistanbul ;;,0.0,0.0
I wish them to lose their disproportionate power they possessed without the greatest betrayal that could happen to a city that has defied a thousand years canali?stanbul ;;,1.0,1.0
I am against Kanalistanbula ;;,0.0,0.0
green areas are owned by 16 million people  Ataturk urban forest of 1 million 80 thousand square meters with different living and plant species walking and sports areas ;;,0.3,-0.06666666666666667
Kanal Istanbul I am also against Istanbul Kanalistanbul not because I oppose my country but because I love my country. ;;,0.6,0.5
I am against Kanalistanbul too imamoğluben ;;,0.0,0.0
i?mamoğlubenim kanalistanbul kanalistanbulahayır ;;,0.0,0.0
"Kanalistanbul came out, two people who said that they came from ibb, asked if we had any complaints and gave a bag inside a tea tray and channel istanbula no brochures interesting and cheap works ;;",0.6,0.45
"150,200 thousand casualties are expected in possible Istanbul earthquake, this figure can be minimized with the resources to be transferred to urban transformation Kanali?stanbul is not important for the lives of our people. ;;",0.6,-0.07500000000000001
"Istanbul turkey habitats and resources to protect the interests of the investigation revealed that respond to scientific data about verilemeyip  istanbulbld  shit  ekremimamoglu  We are with you, Kanali?stanbula, I am against me, we are all against  yakanalyai?stanbul ;;",0.8,-0.2
"Why are you against Kanali?stanbul?  i support  There are no channels left in the country that are not proponents, I may be broadcasting these facts ;;",0.0,0.0
"I am also against Kanali?stanbul, I am happy, I am peaceful, I think to open my sprite and celebrate  Cheers Hamilton, you did well and you came ;;",0.6666666666666666,0.35000000000000003
"Everybody was full, every young person was found to have a job. We are missing a job, Kanalistanbul, Experts are crying loudly. ;;",0.4800000000000001,0.02999999999999999
"patriots, I am against the channel Istanbul, which is scientifically known that the consequences will be disastrous.  canalistanbul ;;",0.8,-0.7
"lives in the police station, tells the truth, you are confused in the court like windbreak  ahmetdavutoglu  future party  Kanalistanbul ;;",0.4125,-0.2
channel. ;;,0.0,0.0
Project investigation into mamoğlu akşener canal is accused of separatism because it is against foxstanbul foxhaber  selcukkepeli ;;,0.0,0.0
"Kanali?stanbul is against me  the last i?zmir earthquake showed that if we strengthen the buildings, the collapse rate decreases in the earthquake. ;;",0.06666666666666667,0.0
"Kanal Istanbul is a distraction on the agenda anyway their political life will not be enough to do it  So don't stress yourself, change the agenda completely  Kanalistanbul unnecessary ;;",0.475,-0.07500000000000001
It is the duty of every individual to emphasize once again the fact that this country is on the fault line to the concrete mentality that cannot learn from the 99 earthquakes.  Kanali?stanbul is the name of the disaster ;;,0.35000000000000003,0.07500000000000001
"If you don't know anyone who really wants to do it is making fun or knowingly wants to take responsibility for the murder of so many people, you don't have to go after the wrong just because you will contract ego. Kanali?stanbul ;;",0.36,0.13999999999999999
"I don't know what the mother of the sheikh, Piremses, said I'm against Kanalistanbul with the land he bought  Piremses, who says that I will watch the channel every morning when I open the window, said I don't know, I will make a tea enjoyment self against the channel.  Monday Tuesday ;;",0.5,0.0
"Kanali?stanbul policy is not a state policy, it is a project of selling Istanbul to the land of Qatar as a cash drawer. Kanali?stanbul project until the end ;;",0.0,0.0
I am also against Kanalistanbul  i'm my son ;;,0.0,0.0
"ı?stanbul needs livable and manageable arrangements in harmony with its memory, with all its creatures and historical monuments, on urban planning, not on a canal, but on reproduction resistant residences. ;;",0.0,0.0
the way of mind must be one how does Kanalistanbul benefit our city besides being a project that endangers our city? i?stanbul a i?mamoğlubenim ;;,0.0,0.0
What do those who say yakanalyai?stanbul know about canalistanbul?  what kind of mentality they always say no ;;,0.9,0.6
Kanali?stanbul is a ridiculous project. It would be a lot of nonsense to spend a referendum for this nonsense. ;;,1.0,-0.3333333333333333
I think it should be done  that they will die in the Istanbul earthquake  fish eat instead of burying  we will throw it to the channel  canalistanbul ;;,0.0,0.0
Should the Canal Istanbul be built?  i'm my son ;;,0.0,0.0
probe to opponents of reform in law  reform of the law  Kanalistanbul no ;;,0.0,0.0
"""In that case, even though he lost the election against Ekrem İmamoğlu on the evening of the ibb election, a lawsuit should be filed against Binali Yıldırım, who equips all Istanbul with """"Thank You Istanbul"""" posters, and I am my son Kanalistanbul I am against me.  istanbulbld "";;",0.0,0.0
lastdakika investigation statement from the ministry of interior to the imamoglu no accusations of separatism poster printing using public resources included in the preliminary examination ;;,0.06666666666666667,0.0
either channel or add  either channel or nature  Kanalistanbul ;;,0.0,0.0
"As an Istanbulite, I also oppose Kanalistanbul. I am my son. ;;",0.0,0.0
"There is no Kanalistanbul on Turkey's agenda is the agenda of a handful of people that I bendekarşıy  We already have few resources, which should be given to the unemployed youth who are oppressed under inflation and to the laborers who try to produce. ;;",0.1,-0.2
Is it more important than the renovation of at least 48 thousand buildings that are expected to be destroyed by an earthquake in Kanalistanbul Istanbul? ;;,0.575,0.12500000000000003
"since my duty of patriotism is pkk dhkp yell yelling at the terrorist organization and screaming to hdp, I will say, as a patriot and patriot, I am against Kanal Istanbul in the backyard of the terrorist organization. ;;",0.0,0.0
"channel i?stanbul is a rent and murder project channel i?stanbula is the duty of every patriot to oppose the murder project of ekrem imamoğl, aiming to intimidate the public because he opposed the murder project so I say it again, I am against the channel?stanbulabendek ;;",0.06666666666666667,0.0
"please, everyone share this, everyone remember channelistanbul ;;",0.0,0.0
There should be no investigation about the gardener  see what twittercomarsivunutmazs said about Kanali?stanbul ;;,0.0,0.0
"I'm against Kanali?stanbul, too. ;;",0.0,0.0
Investigation started due to the use of corporate identity by the Ministry of Interior  Kanali?stanbul ekremi?mamoğlu ;;,0.1875,-0.0625
the guys want to cut the city like marvel bad canalistanbul ;;,0.6666666666666666,-0.6999999999999998
"this issue is a material and moral murder in every aspect from an environmental point of view, geologically, there is no need for partisanship, my personal opinion canalistanbul ;;",0.275,0.0
"rent project qatar payday earthquake hellanal i?stanbul i?stanbul is a betrayal to life in the country, we do not have the luxury to make a choice, it does not allow nature, we do not have the right to move the stone to open a canal, not to the bosom of Istanbul in the bosom of the protest, neither referendum everyoneicinchp ;;",0.5178571428571428,0.14285714285714285
this is exactly the state project earthquake  budget  Kanali?stanbul which state's project will add  canalistanbulahayir  yakanalyai?stanbul ;;,0.25,0.25
i?mamoğlu iuyorumstanbul earthquake i'm afraid to calculate how many lives we will lose  httpscumhuriyetcomtrhaberimamogluistanbuldepremindekaccan behave ... ;;,0.7,-0.04999999999999999
"An investigation was launched against the president of the ibbb, ekrem imamoglu, on the grounds that he opposed the canal istanbul  All the polls made show that Kanali?stanbula is not only our president  ekremimamoglu  Not the majority of the people are against me. ;;",1.0,0.0
i?bb president i?mamoğluna channel i?stanbul review  httpnartpresscomimamoc49flunakanalistanbulincel  Kanalistanbul imamoğlubenim ;;,0.0,0.0
"I am against me, the channel you see as a new murder against Istanbul  I distributed brochures I participated in the protests I walked I tweeted and I will do more  yakanalyai?stanbul  channel not life ;;",0.4772727272727273,0.3181818181818182
head of ibb  ekremimamoglu  An investigation has been opened for objecting to na channeli?stanbul  i?mamoğlu was accused of opposition to the state and separatism  We all oppose this project of rent and destruction. Are you going to investigate all of us?  yakanalyai?stanbul  i'm my son ;;,0.0,0.0
"For the Kanali halstanbul project, the opinion of the people must also be taken.  ekremimamoglu  You're not alone  there is no other Istanbul ;;",0.375,0.0625
"During the election periods, those who brought the continents that were put on the new door by sea bus by the state train, returning and distributing buttermilk are not questioned, ekremioğlumamoğlu is being investigated for printing banners against Kanali?stanbul.  you're not done yet  i'm my son  yakanalyaistanbul ;;",0.45454545454545453,0.13636363636363635
"I am against Kanali astanbul as a person who believes in conscious science and nature, open to all of us if you are going to open an investigation. ;;",0.5,0.03333333333333333
I am against me. ;;,0.0,0.0
"As a citizen, I don't have a say for the city I live in, I am a party canalistanbul ;;",0.5,0.13636363636363635
Kanali?stanbul new capitulation ;;,0.45454545454545453,0.13636363636363635
"Kanali?stanbul is against me, there is no public benefit, it is very harmful to the environment and nature ;;",0.18333333333333332,0.1
"Well, why does your science committee do not have a canal in Istanbul? We could not become a geological-geophysics engineer because we could not be 600,000-odd in ÖSS, but we wonder  How will fault lines be affected? Kanalistanbul ;;",0.0,0.0
"selected istanbul bb will not be able to talk about a project that concerns the public, so they will disrupt the map that will transfer public money so that it is sold to the kata, we will be silent, huh i?mamoglubenim  ekremimamoglu  Kanalistanbulfaciaadır Kanalistanbul Come On From There ;;",0.21458333333333332,0.125
Kanali stanbul against me ;;,0.0,0.0
$ 10 like the flu vaccine can not find the $ 300 19 Covidien like how to come when the vaccine we're talking turkey  If Kanali?stanbul is built  I can't even say that our ending is good ;;,0.6000000000000001,0.7
I love my country so I am against me Kanalistanbul ;;,0.6,0.5
channel i karşstanbula i am also against  Kanali?stanbul i?mamoğlubenim ;;,0.0,0.0
Kanalistanbul  to appeal  About Istanbul Mayor İ?mamoğlu  investigation has been initiated  So what does the citizen say?  of course no  i'm my son ;;,0.0,0.0
"Selçuk Tepe was a state project, which state's canal of Qatar? ;;",0.0,0.0
"We voted as millions, thinking about the future of the city  If opposing Kanali?stanbula is a crime then we are all partners in this crime  imamoğlui?radem is  imamoğluben ;;",0.125,0.0
new generation capitulation canal hangistanbul which state project  if done ;;,0.45454545454545453,0.13636363636363635
"isn't it, what will you do? Kanali?stanbul u sculpture will solve every job.  wear a sweater ;;",0.0,0.0
"The grandchildren who found the development of our ancestors in science and technology from 100 years ago, even in this millennium age, to divide, burn, demolish, open to construction, to sell to foreigners  civilization, development is accepted as service to the homeland. Shame on Kanalistanbul. ;;",0.5,0.0
"I am against the Kanali?stanbul project until the end  If there is an earthquake of 7 magnitude in Istanbul, it will smell of carcass for months due to the dead that will remain in the wreckage Istanbul will die from the epidemic that did not die from the earthquake, if you are still seeking income ;;",0.3875,-0.1625
"The Kanali?stanbul project is not the project of the state, but the project of the Akape has been explained many times by the scientists that there will be huge problems. 80 Turkish nations do not accept this project. ;;",0.7,0.45000000000000007
oh how beautiful i?stanbul  I think imamoğlu is as treacherous as apo  let the state make me a poster for this then  canalistanbul ;;,1.0,0.85
Kanalistanbul is nonsense.  is rent ;;,0.0,0.0
"meral akşener i?bb president ekremi?mamoğlu channeli, an investigation was opened for opposing Istanbul, accused of standing against the state and of separatism. ;;",0.0,0.0
"A more effective video could be prepared for someone who watches this video and wants to know what kind of damages the channel Istanbul will have, the content is very poor, it should be explained in scientifically proven damages Kanalistanbul ;;",0.616,0.27599999999999997
"if done, painful canalistanbul ;;",0.9,-0.7
"While i?stabul cannot carry a population of 17 million anyway, it is the meaning of establishing a new 3 million Arab city next to it. ;;",0.22727272727272727,0.06818181818181818
public resources trt  against the state's counter-terrorism project  in favor of your own party  Nobody will ask what investigations have been opened against users  If Kanali?stanbul is built  Not only it is dragged into the abyss turkey Istanbul ;;,0.6888888888888888,0.19999999999999998
The first statement to the Kanali?stanbul review by i?mamoğlu  httpsuctughabercomkanalistanbulinstudyimamoglundan ... ;;,0.3333333333333333,0.25
I am against the Kanalistanbul project too i?mamoğlubenim covid19 ;;,0.0,0.0
imamoğluben ;;,0.0,0.0
Kanali?stanbul point to be made ;;,0.0,0.0
"It will not work, I am against this channel that will be opened only to enrich the rent and the supporters. Kanalistanbul is nothing but destroying the nature. ;;",0.5,-0.1
ekremler fani but canal i?stanbul baki  if so  canalistanbul  our  immamoglu is yours  anyway  Kanalistanbul  May the mischiefs crack ;;,0.0,0.0
yakanalyai?stanbul  ekremi?mamoğlu ;;,0.0,0.0
Is the reason for the investigation on the right canalistanbul ;;,0.5357142857142857,0.2857142857142857
Thanks to the imamoğl for the inconvenience it gave you  everything will be very nice  i?mamoğlubenim monday canalistanbul ;;,0.6,0.49
Recep Tayyip Erdogan chose because i want u istanbul turkey channel  canalistanbul ;;,0.0,0.0
Kanalistanbul  We want a referendum for politicians to come and go. ;;,0.0,0.0
I find the investigation of the canalistanbul posters opened by the civil inspectors to the ibbb absolutely meaningless. ;;,1.0,-0.5
"The mayor is neither the bureaucrat of the central government nor the Kanali?stanbul state project  the central government is the local administration conflict, the conflict will be resolved either through democratic or authoritarian mechanisms.  negotiation, not inquiry, what is needed ;;",0.16666666666666666,0.0
Will you arrest everybody who opposes Kanali?stanbul? ;;,0.0,-0.05
"always talk, everyone listen  Don't let the mayor of Istanbul mention Kanalistanbul  i?zmir mayor should not mention earthquake  anything else  ibrahimatabeyt  november 60 thousand  bestmodelofömerozcul  i'm my son  dispensing ;;",0.0,0.0
"Kanalistanbul, who entered all elections with public resources, worried about the posters made to the public  i'm my son ;;",0.06666666666666667,0.0
America is behind the scenes of every misfortune about our country. Kanali?stanbul has one end america and the other black sea.  yakanalyai?stanbul  i'm my son ;;,0.5027777777777778,-0.23055555555555554
saying that public resources should not be spent on canalistanbul nonsense instead of earthquake resistant buildings  i'm my son ;;,0.08333333333333334,-0.05
"We stand beside our president of i?bb, ekrem imamoglu, who is struggling with heart and soul against the Kanali?stanbul project, which will disrupt the ecological balance of Istanbul. ;;",0.6,0.4
channel i karşstanbula i am also against my son canalistanbul ;;,0.0,0.0
"bencekanali?stanbul will disrupt natural balances, Kanali?stanbul will be canceled immediately yakanalyaistanbul  Muratkurum  csbgovtr  fellowship  sign the campaign httpchngitjkjjzjkd  changetr  through ;;",0.4,0.1
I am against Kanalistanbul too ;;,0.0,0.0
"An investigation was launched against the president of the ibbb, ekrem imamoglu, on the grounds that he opposed the canal istanbul  All the surveys conducted show that Kanali?stanbula is not only our president of i?bb, but also Ekremimamoglu, the majority of the people are against me. ;;",1.0,0.0
"channel istanbula, we are against channeli?stanbul ;;",0.0,0.0
"I also ask, while so many tradesmen are lowering the shutters, people commit suicide due to unemployment, that is, when the nation is hungry, there is a person who should pay for the supporters with guaranteed transition.  imamoğluben ;;",0.4375,0.1875
"Since an investigation has been started on the Who needs it poster, I am asking my son, who has a need ;;",0.0,0.0
httpsgazetehashtagcomicisleribakanligindanimamogluaciklamasi ...  statement of İ?mamoğlu by the Ministry of Interior  news i?cisleribakanlığı ekremimamoğlu imamoğlu istanbul canalistanbul yakanalyaistanbul süleymansoylu ;;,0.0,0.0
here for Kanalistanbul  ekremimamoglu  those who investigate the banner of the president  Did they meet the money of the vehicles that are likely to close and pass the Eurasia tunnel for the ruling rally by selling the bracelets at home  or did they give an account of carrying to the rally with iett vehicles? ;;,1.0,0.0
"the budget allocated to the canal istanb should be used for the incoming big istanbul earthquake, the great disaster can be prevented or the channel or i?stanbul  canalistanbul  i'm my son ;;",0.425,0.4
"earthquake happened in izmir  Many souls are gone in the rotten buildings and people left their loved ones  Until we opened an investigation for ekremi?mamoğlu, what situation were those contractors punished, or what is being done for the Istanbul earthquake and for the public instead of Kanali?stanbul? ;;",0.3416666666666667,0.3
"bencekanali?stanbul will disrupt natural balances, Kanali?stanbul will be canceled immediately yakanalyaistanbul  Muratkurum  csbgovtr  fellowship  Sign up for the campaign httpchngitzmcygpsw  changetr  through ;;",0.4,0.1
"Do you know that 750 thousand earthquake-resistant houses can be built for 15 billion dollars, or 115 billion liras, to be spent on Kanali Istanbul. ;;",0.1,-0.1
"I am against Kanali?stanbul, too, imamogluben ;;",0.0,0.0
I'm against me Kanalistanbul  Are you tired?  I am the representative of Istanbul  we chose to protect our rights  ekremimamoglu  nude  Did you investigate those who said they betrayed Istanbul?  tcicisleri ;;,0.7,-0.4
"In the first days Kanalistanbul was spoken, a taxi driver would be good, sister said, the economy will be revitalized. How will it be good? ;;",0.5111111111111112,0.5499999999999999
The first statement from i?mamoğl about whom an investigation was initiated ekremimamoğlu Kanalistanbul investigation httpsborsagundemcomhaberhakkindasorusturmabaslatilanimamoglundanilkaciklama1531369 ;;,0.3333333333333333,0.25
i?mamoğlu channel i?stanbul is not a state project for me ekremimamoğlu Kanalistanbul investigation httpsfinansgundemcomhaberimamoglukanalistanbulbenimicindevletprojesidegil1531368 ;;,0.0,0.0
"If the Kanalistanbul discussions flare up, some bist30 and bist100 stocks will also move  good bad  depends on the news feed ;;",0.6333333333333333,5.551115123125783e-17
Waging a war against one of the most important projects of the state with the money of the municipality requires an investigation by taking Europe behind. Kanali?stanbul is the truth of the business. ;;,0.7333333333333334,0.16666666666666666
we don't want Kanali?stanbul ;;,0.0,0.0
"It is not a crime to be against the Kanal Istanbul project, I'm imamoğluben ;;",0.0,0.0
I am against canalistanbul ;;,0.0,0.0
"is that something too, for 3 votes  trt  Using the corporate identity of the company, you made a TV show in favor of your party, ignoring the fight against the state project pkk.  Istanbul  canalistanbul  channelistanbulahayir  earthquake  budget  ekremi?mamoğlu  ekremimamoglu ;;",0.0,0.0
last minute  Minister of Internal Affairs Ekrem İoğlumamoğlu Statement Banners were printed with the corporate identity of the municipality against Kanal Istanbul  httpsbitly32qmdtf ;;,0.022222222222222223,0.0
Kanali?stanbul canali?stanbulcinayettir ekremi?mamoğlu  We will not be partners ;;,0.0,0.0
Something on the bridge  inflation  life is expensive  dollar  earthquake taxes  canalistanbul  yakanalyaistanbul ;;,0.7,-0.5
The bridge built by the AKP municipality collapsed before it opened  httpst24comtrhaberakplibelediyeninyaptigikopruacilmadancoktu915123 ;;,0.0,0.0
Are we aware of what we're missing  istanbul number of death due to the choirs for the AKP candidate in elections BLD chosen some intellectuals in Istanbul would be more than the sum exceeds the turkey aside 10 percent  Kanali?stanbul a no i  yakanalyai?stanbul i?mamoğlubenim ;;,0.29375,0.10625
katara channel istanbul painful prescription for us  I am against me  canalistanbul ;;,0.9,-0.7
this akp is planning to make canalistanbul i?mamoğlubenim  channelistanbulahayir  the bag will stretch ;;,0.0,0.0
the bridge of the Akp municipality collapsed before it opened  The bridge built by the Samsun Metropolitan Municipality under the AKP administration collapsed before it was opened  haopyeniyasamgazetesi2comakplibelediyeninkop ... ;;,0.0,0.0
"As a citizen living in Istanbul, I do not want Kanalistanbulu either. What will happen now? Are you going to sue all people who do not want Kanal Istanbul ;;",0.0,0.0
"As a person who experienced the Izmir earthquake 17 days ago, I saw how the nightmare is tied to a thread of human life. You cannot ignore the lives of millions of people, so I am a bendekar from Kanali?stanbula. ;;",0.5,0.4
"""dear president of ibb  ekremimamoglu  An investigation was launched on the grounds that """"the channel opposed Istanbul""""  All the polls show that Kanali?stanbula is against not only ekremi?mamoğlu, but the majority of the public.  I'm against me  yakanalyai?stanbul "";;",0.5333333333333333,0.0
"they can't ask the public because they know they'll say no  they were going to bring it to the end, there was no room  Kanali?stanbul, my family and I say no, if we have money  mhp  ac party  mhptbmmgroup  I tell you solve the problems of the nation  retired ;;",0.06666666666666667,0.0
imamoğlubenim campaign started in social media  because an investigation was opened against ekremimamoglu due to his opposition to the channel Istanbul.  don't say he didn't say  such investigations make ekrem imamoglu bigger in the eyes of the nation  Are you there to ask the public channel Istanbul? ;;,0.30166666666666664,-0.018333333333333333
"Kanal Istanbul is not a state policy but the AKP Qatar rent policy and  ekremimamoglu  the mayor that we chose twice, we spent billions and made 2 elections so we should hold the arm like a trump and put it in front of the door imamoğlu channelistanbul yakanalyaistanbul ;;",0.1,-0.1
"It is more absurd than the channel itself to investigate a justified opposition to the channel Istanbul, which has no technical and scientific justification. ;;",0.625,0.1
A statement was made by the Ministry of Internal Affairs upon the allegation that an investigation was launched for the chairman of the good party meral akşenerin ekremi?mamoğlu for opposing the Kanali kanalstanbul project. ;;,0.30000000000000004,0.35
I am against rantkanalı canalistanbul ;;,0.0,0.0
"even though the minister of the interior gave permission to investigate the corruption files of akpli gökçek standing in front of the prosecutors, let us find out who the people's resources were paid for.  Should we see who puts party interests above the interests of the people and the country?  bulentarinc  Kanalistanbul ;;",0.1,0.0
It is not a remedy for Istanbul traffic  not a remedy for the daily life and needs of the people  not the needs of the turkey  then what is this insistence  Kanalistanbul ;;,0.0,0.0
"bencekanali?stanbul will disrupt the natural balances, Kanali?stanbul will be canceled immediately yakanalyaistanbul  Muratkurum  csbgovtr  fellowship  sign the campaign httpchngitvxzhkyw9  changetr  through ;;",0.4,0.1
the recent motion to lift chp leader ;;,0.25,0.0
kanali?stanbul  yakanalyai?stanbul  i?mamoğlubenim ;;,0.0,0.0
The channel initiated about ekrem İ?mamoğlu made a statement about the Istanbul investigation  ekremimamoğlu canalistanbul investigation ;;,0.0,0.0
"correction i?mamoğluna channeli?stanbul who opened an investigation say there is no accusation of separatism unused  750 million dollars was spent for the anka park, why is it not investigated? Let them find the justice place. Those who call us traitors should look at this photo. ;;",0.1,-0.1
Investigation of separatism into imamoglu  httpsgazikent27comhaberimamoglunakanalistanbulin reviewhaberi26019html  ministry of interior state project ekremimamoğlu defense foxtv meralakşener ismailkükkaya channelistanbul akşener investigation ibb muratongun ;;,0.0,0.0
"They prepared federation constitutions under the consultancy of the person called Kaboğlu, but they are trying to cover their filth by directing us to the very controversial curtain of Kanalistanbul they prepared.  it didn't work  Let's just speak the divider text  newfactorywriter ;;",1.0,0.7150000000000001
"bencekanali?stanbul will disrupt the natural balances, Kanali?stanbul will be canceled immediately yakanalyaistanbul  Muratkurum  csbgovtr  fellowship  sign the campaign httpchngitxrp2txyf  changetr  through ;;",0.4,0.1
I am against any mental nervous project that a political authority that calls itself the state of a guilty madness like Kanalistanbul  Let them account for earthquake taxes first  imamoğluben ;;,0.4083333333333333,-0.0875
"bencekanali?stanbul will disrupt natural balances, Kanali?stanbul will be canceled immediately yakanalyaistanbul  Muratkurum  csbgovtr  fellowship  sign the campaign httpchngitxpwfjvtq  changetr  through ;;",0.4,0.1
"Please, please, people of nature are suicidal, so do not drive us to death kanari?stanbul Kanali?stanbul ;;",0.0,0.0
ibb retaliated against the investigation by tweeting twittercomistanbulbldst ;;,0.0,0.0
"The canal i?stanbul, which is a rent and destruction project, will trigger the earthquake risk that will destroy the nature of Istanbul  we call yakanalyaistanbul and oppose the canalistanbul project  imamoğluben ;;",0.0,-0.2
Ministry of Interior  meralaksen  Ibb head of  ekremimamoglu  Kanali denied the allegation that an investigation was opened for opposing Istanbul.  ignorance means a lie ;;,0.0,0.0
"bencekanali?stanbul will disrupt the natural balances, Kanali?stanbul will be canceled immediately yakanalyaistanbul  Muratkurum  csbgovtr  fellowship  sign the campaign httpchngit4gvhvjzl  changetr  through ;;",0.4,0.1
either canal or i?stanbul  I oppose Kanalistanbul  imamoğluben  we are imamoğlu ;;,0.0,0.0
I am against Kanalistanbula  I am against catharsis  I am against canar?stanbula  i'm my son ;;,0.0,0.0
"By the way, before I forget, I am against Kanalistanbul and I am imamoğluben ;;",0.0,0.0
"istanbul, so that you may age  Kanali?stanbul canali?stanbulahayır yakanalyai?stanbul ;;",0.0,0.0
ekremi?mamoğlu  Kanalistanbul  yakanalyai?stanbul  train  imamoğluben ;;,0.0,0.0
"When there was no subject, we got back to the issue again  Kanali?stanbul happened, I applaud  what was the subject, they were hitting with izmirdepremi until yesterday, now the subject canali kanalstanbul ;;",0.25,-0.0625
"It is not absurd that the dollar is 10 lira in this country, it cannot be fair even if they break themselves up, they cannot provide justice tuncsoyer Kanali?stanbul ;;",0.95,0.475
prohibition of speech for bronze soyer  Governorship of i?zmir sent a circular to the soyer not to talk about the earthquake  imposition of a speech ban on bronze soyere after the channel i?stanbul investigation in ?mamoğlu  Are the first signs of legal reform ;;,0.26666666666666666,0.225
Ministry of Internal Affairs launched an investigation against the president of i?b ekremi?mamoğlu  imamoglu accused of opposition to the state and separatism  We are all against this rent and destruction project  Are you going to investigate all of us?  yakanalyai?stanbul  immemorial ;;,0.0,0.0
"But the ignorant ignorant who gets a phone in his hand is talking, let's discuss the damage and benefits on TV, then let's present it to the referendum. ;;",0.0,0.0
Don't oppose Kanalistanbul  After an inquiry is opened about you  Wow ;;,1.0,0.1
"An investigation was launched against the head of the ibbb, ekrem imamoğlu, on the grounds that he opposed the channel istanbul  all the polls show that canali?stanbula just count  ekremimamoglu  not the vast majority of the people are against me ;;",1.0,0.0
I also oppose the Kanal Istanbul project  akp's rent project  I say no to Kanali?stanbul  yakanalyai?stanbul ;;,0.0,0.0
bendekarşıyim canali?stanbul ;;,0.0,0.0
"As a person living in Istanbul, I am against the Kanali?stanbul project. ;;",0.0,0.0
I am against Kanalistanbula  i'm my son ;;,0.0,0.0
Rent is waste is murder Kanalistanbul ;;,0.0,-0.2
Thinking about the future of the city is a crime if opposing Istanbul  we are all accomplices  i'm my son ;;,0.125,0.0
"they are also against it because if Kanali?stanbul comes to life, the habitat of many creatures, especially otters, will be destroyed, the existence of many endemic plants will be in danger. ;;",0.6666666666666666,0.3333333333333333
just a question that fits the agenda  There is only one name on target from all sides  Ekrem İmamoğlu  imamoğlubenim imamoğlu yakanalyai?stanbul canali?stanbul ;;,1.0,0.0
"Who do you think is attacked the most in the media, including social media ;;",0.2833333333333333,0.26666666666666666
I am with me canalistanbul ;;,0.0,0.0
"I love my country, Istanbul, so I don't want Kanali 'Istanbul' and  I say yakanalyai?stanbul  i?mamoglubenim is the spokesperson for the words I will say for istanbul ;;",0.6,0.5
no referendum can be held about the death of nature ;;,0.0,0.0
We say for 806415 times  Kanal Istanbul is not a state project but an income project  is to disregard natural science  While preparations should be made for a possible marmara earthquake  The construction of Kanali?stanbul is a betrayal to the people of Istanbul.  imamoğluben  yakanalyai?stanbul ;;,0.7,0.05
the touch lights up  whoever touches the imam  i'm my son  canalistanbul ;;,0.0,0.0
"The concern for transparency in political financing of those who take their families to Europe on a state plane is tearing up  Kanali?stanbul is the floor of Istanbul, which I love too much to live elsewhere  Concrete is more dangerous than a virus for the future of turkey covid19 ;;",0.4321428571428571,0.09805194805194806
investigation statement from the ministry of internal affairs personal opposition to the channel i?stanbul is not questioned The fact that these posters were printed institutionally and using public resources is included in the review  httpsbbcin2utu8gp ;;,0.12222222222222222,0.0
"take one more place to enter with don, channel i?stanbul  Kanalistanbul imamoğlubenim ekremimamoğlu ;;",0.5,0.5
